"","Location","dt","Avg.Tem","Avg.Vol"
"2275","Bulgaria",1942-07-01,20.599,0.43
"2276","Bulgaria",1942-08-01,20.572,0.264
"2277","Bulgaria",1942-09-01,18.267,0.424
"2278","Bulgaria",1942-10-01,11.539,0.24
"2279","Bulgaria",1942-11-01,4.202,0.57
"2280","Bulgaria",1942-12-01,1.426,0.793
"2281","Bulgaria",1943-01-01,-3.215,0.492
"2282","Bulgaria",1943-02-01,0.941,0.353
"2283","Bulgaria",1943-03-01,3.273,0.446
"2284","Bulgaria",1943-04-01,9.937,0.394
"2285","Bulgaria",1943-05-01,13.481,0.315
"2286","Bulgaria",1943-06-01,17.341,0.358
"2287","Bulgaria",1943-07-01,20.27,0.351
"2288","Bulgaria",1943-08-01,21.788,0.724
"2289","Bulgaria",1943-09-01,18.507,0.47
"2290","Bulgaria",1943-10-01,12.795,0.672
"2291","Bulgaria",1943-11-01,7.939,0.379
"2292","Bulgaria",1943-12-01,2.738,0.398
"2293","Bulgaria",1944-01-01,-1.098,0.575
"2294","Bulgaria",1944-02-01,0.933,0.497
"2295","Bulgaria",1944-03-01,3.657,0.708
"2296","Bulgaria",1944-04-01,9.632,0.59
"2297","Bulgaria",1944-05-01,13.606,0.489
"2298","Bulgaria",1944-06-01,19.149,0.429
"2299","Bulgaria",1944-07-01,20.355,0.364
"2300","Bulgaria",1944-08-01,20.014,0.398
"2301","Bulgaria",1944-09-01,17.216,0.302
"2302","Bulgaria",1944-10-01,12.879,0.288
"2303","Bulgaria",1944-11-01,6.426,0.431
"2304","Bulgaria",1944-12-01,1.093,0.332
"2305","Bulgaria",1945-01-01,-2.02,0.34
"2306","Bulgaria",1945-02-01,-0.226,0.357
"2307","Bulgaria",1945-03-01,4.213,0.867
"2308","Bulgaria",1945-04-01,9.19,0.286
"2309","Bulgaria",1945-05-01,17.286,0.639
"2310","Bulgaria",1945-06-01,19.136,0.598
"2311","Bulgaria",1945-07-01,21.751,0.426
"2312","Bulgaria",1945-08-01,22.303,0.259
"2313","Bulgaria",1945-09-01,17.581,0.363
"2314","Bulgaria",1945-10-01,10.114,0.445
"2315","Bulgaria",1945-11-01,6.375,0.225
"2316","Bulgaria",1945-12-01,0.529,0.546
"2317","Bulgaria",1946-01-01,-2.055,0.442
"2318","Bulgaria",1946-02-01,0.799,0.613
"2319","Bulgaria",1946-03-01,4.769,0.305
"2320","Bulgaria",1946-04-01,10.664,0.425
"2321","Bulgaria",1946-05-01,16.04,0.337
"2322","Bulgaria",1946-06-01,20.316,0.437
"2323","Bulgaria",1946-07-01,22.919,0.534
"2324","Bulgaria",1946-08-01,23.633,0.37
"2325","Bulgaria",1946-09-01,20.04,0.248
"2326","Bulgaria",1946-10-01,8.947,0.188
"2327","Bulgaria",1946-11-01,7.609,0.665
"2328","Bulgaria",1946-12-01,0.729,0.247
"2329","Bulgaria",1947-01-01,-5.324,0.976
"2330","Bulgaria",1947-02-01,1.596,1.79
"2331","Bulgaria",1947-03-01,8.813,0.587
"2332","Bulgaria",1947-04-01,12.421,0.295
"2333","Bulgaria",1947-05-01,15.837,0.408
"2334","Bulgaria",1947-06-01,19.634,0.418
"2335","Bulgaria",1947-07-01,21.868,0.363
"2336","Bulgaria",1947-08-01,20.405,0.262
"2337","Bulgaria",1947-09-01,17.175,0.328
"2338","Bulgaria",1947-10-01,9.39,0.276
"2339","Bulgaria",1947-11-01,6.719,0.484
"2340","Bulgaria",1947-12-01,3.128,0.809
"2341","Bulgaria",1948-01-01,4.516,0.799
"2342","Bulgaria",1948-02-01,-0.046,1.041
"2343","Bulgaria",1948-03-01,3.444,0.84
"2344","Bulgaria",1948-04-01,10.347,0.256
"2345","Bulgaria",1948-05-01,15.197,0.268
"2346","Bulgaria",1948-06-01,17.855,0.298
"2347","Bulgaria",1948-07-01,20.193,0.252
"2348","Bulgaria",1948-08-01,21.501,0.232
"2349","Bulgaria",1948-09-01,16.855,0.217
"2350","Bulgaria",1948-10-01,12.579,0.311
"2351","Bulgaria",1948-11-01,4.859,0.764
"2352","Bulgaria",1948-12-01,-2.665,1.864
"2353","Bulgaria",1949-01-01,0.678,0.551
"2354","Bulgaria",1949-02-01,0.347,1.161
"2355","Bulgaria",1949-03-01,1.611,0.181
"2356","Bulgaria",1949-04-01,8.939,0.441
"2357","Bulgaria",1949-05-01,16.513,0.332
"2358","Bulgaria",1949-06-01,17.596,0.351
"2359","Bulgaria",1949-07-01,19.978,0.288
"2360","Bulgaria",1949-08-01,19.106,0.202
"2361","Bulgaria",1949-09-01,15.645,0.428
"2362","Bulgaria",1949-10-01,11.44,0.486
"2363","Bulgaria",1949-11-01,8.117,0.413
"2364","Bulgaria",1949-12-01,3.635,0.519
"2365","Bulgaria",1950-01-01,-3.957,0.481
"2366","Bulgaria",1950-02-01,1.954,0.665
"2367","Bulgaria",1950-03-01,4.983,0.342
"2368","Bulgaria",1950-04-01,12.79,0.248
"2369","Bulgaria",1950-05-01,15.847,0.221
"2370","Bulgaria",1950-06-01,19.371,0.382
"2371","Bulgaria",1950-07-01,23.04,0.41
"2372","Bulgaria",1950-08-01,21.677,0.327
"2373","Bulgaria",1950-09-01,19.079,0.27
"2374","Bulgaria",1950-10-01,10.725,0.634
"2375","Bulgaria",1950-11-01,6.568,0.39
"2376","Bulgaria",1950-12-01,5.5,0.915
"2377","Bulgaria",1951-01-01,1.714,0.727
"2378","Bulgaria",1951-02-01,2.659,0.56
"2379","Bulgaria",1951-03-01,6.819,0.237
"2380","Bulgaria",1951-04-01,11.13,0.273
"2381","Bulgaria",1951-05-01,16.207,0.45
"2382","Bulgaria",1951-06-01,19.346,0.664
"2383","Bulgaria",1951-07-01,21.504,0.414
"2384","Bulgaria",1951-08-01,22.206,0.266
"2385","Bulgaria",1951-09-01,18.063,0.367
"2386","Bulgaria",1951-10-01,8.714,0.303
"2387","Bulgaria",1951-11-01,7.685,0.514
"2388","Bulgaria",1951-12-01,1.779,0.666
"2389","Bulgaria",1952-01-01,1.853,0.952
"2390","Bulgaria",1952-02-01,1.499,0.752
"2391","Bulgaria",1952-03-01,3.048,0.334
"2392","Bulgaria",1952-04-01,11.47,0.217
"2393","Bulgaria",1952-05-01,13.862,0.43
"2394","Bulgaria",1952-06-01,18.599,0.354
"2395","Bulgaria",1952-07-01,21.488,0.195
"2396","Bulgaria",1952-08-01,23.879,0.268
"2397","Bulgaria",1952-09-01,19.59,0.406
"2398","Bulgaria",1952-10-01,12.455,0.214
"2399","Bulgaria",1952-11-01,6.853,0.542
"2400","Bulgaria",1952-12-01,3.626,0.541
"2401","Bulgaria",1953-01-01,0.757,0.574
"2402","Bulgaria",1953-02-01,1.437,0.524
"2403","Bulgaria",1953-03-01,2.835,0.457
"2404","Bulgaria",1953-04-01,9.958,0.224
"2405","Bulgaria",1953-05-01,13.841,0.405
"2406","Bulgaria",1953-06-01,19.835,0.541
"2407","Bulgaria",1953-07-01,22.337,0.482
"2408","Bulgaria",1953-08-01,20.964,0.318
"2409","Bulgaria",1953-09-01,17.399,0.247
"2410","Bulgaria",1953-10-01,11.674,0.588
"2411","Bulgaria",1953-11-01,3.391,0.44
"2412","Bulgaria",1953-12-01,-0.42,0.63
"2413","Bulgaria",1954-01-01,-5.033,0.863
"2414","Bulgaria",1954-02-01,-5.029,2.247
"2415","Bulgaria",1954-03-01,4.843,1.111
"2416","Bulgaria",1954-04-01,7.859,0.333
"2417","Bulgaria",1954-05-01,14.539,0.308
"2418","Bulgaria",1954-06-01,20.849,0.261
"2419","Bulgaria",1954-07-01,21.975,0.337
"2420","Bulgaria",1954-08-01,21.739,0.239
"2421","Bulgaria",1954-09-01,18.818,0.384
"2422","Bulgaria",1954-10-01,11.747,0.274
"2423","Bulgaria",1954-11-01,6.411,0.205
"2424","Bulgaria",1954-12-01,2.625,0.76
"2425","Bulgaria",1955-01-01,2.293,0.369
"2426","Bulgaria",1955-02-01,4.172,0.414
"2427","Bulgaria",1955-03-01,4.21,0.453
"2428","Bulgaria",1955-04-01,6.818,0.257
"2429","Bulgaria",1955-05-01,15.387,0.195
"2430","Bulgaria",1955-06-01,18.389,0.246
"2431","Bulgaria",1955-07-01,20.719,0.378
"2432","Bulgaria",1955-08-01,19.092,0.32
"2433","Bulgaria",1955-09-01,16.954,0.235
"2434","Bulgaria",1955-10-01,13.31,0.202
"2435","Bulgaria",1955-11-01,5.58,0.227
"2436","Bulgaria",1955-12-01,3.623,0.531
"2437","Bulgaria",1956-01-01,1.119,0.517
"2438","Bulgaria",1956-02-01,-4.03,0.907
"2439","Bulgaria",1956-03-01,0.702,0.315
"2440","Bulgaria",1956-04-01,10.565,0.186
"2441","Bulgaria",1956-05-01,14.347,0.194
"2442","Bulgaria",1956-06-01,18.105,0.268
"2443","Bulgaria",1956-07-01,20.805,0.265
"2444","Bulgaria",1956-08-01,22.278,0.371
"2445","Bulgaria",1956-09-01,16.764,0.265
"2446","Bulgaria",1956-10-01,11.182,0.23
"2447","Bulgaria",1956-11-01,3.659,0.472
"2448","Bulgaria",1956-12-01,1.139,0.366
"2449","Bulgaria",1957-01-01,-0.667,0.484
"2450","Bulgaria",1957-02-01,4.335,0.735
"2451","Bulgaria",1957-03-01,5.024,0.476
"2452","Bulgaria",1957-04-01,9.738,0.423
"2453","Bulgaria",1957-05-01,13.415,0.314
"2454","Bulgaria",1957-06-01,20.035,0.589
"2455","Bulgaria",1957-07-01,21.485,0.453
"2456","Bulgaria",1957-08-01,21.481,0.819
"2457","Bulgaria",1957-09-01,17.329,0.615
"2458","Bulgaria",1957-10-01,11.958,0.964
"2459","Bulgaria",1957-11-01,6.916,0.253
"2460","Bulgaria",1957-12-01,0.0489999999999999,0.306
"2461","Bulgaria",1958-01-01,0.533,0.442
"2462","Bulgaria",1958-02-01,5.398,0.525
"2463","Bulgaria",1958-03-01,3.177,0.209
"2464","Bulgaria",1958-04-01,8.603,0.244
"2465","Bulgaria",1958-05-01,17.695,0.279
"2466","Bulgaria",1958-06-01,18.973,0.443
"2467","Bulgaria",1958-07-01,21.615,0.491
"2468","Bulgaria",1958-08-01,21.927,0.448
"2469","Bulgaria",1958-09-01,16.055,0.304
"2470","Bulgaria",1958-10-01,10.85,0.334
"2471","Bulgaria",1958-11-01,7.26,0.382
"2472","Bulgaria",1958-12-01,4.243,0.383
"2473","Bulgaria",1959-01-01,-0.031,0.504
"2474","Bulgaria",1959-02-01,-0.577,0.408
"2475","Bulgaria",1959-03-01,5.719,0.491
"2476","Bulgaria",1959-04-01,10.071,0.295
"2477","Bulgaria",1959-05-01,14.496,0.186
"2478","Bulgaria",1959-06-01,17.525,0.171
"2479","Bulgaria",1959-07-01,21.447,0.357
"2480","Bulgaria",1959-08-01,20.394,0.213
"2481","Bulgaria",1959-09-01,14.322,0.24
"2482","Bulgaria",1959-10-01,8.853,0.346
"2483","Bulgaria",1959-11-01,5.76,0.25
"2484","Bulgaria",1959-12-01,3.817,0.445
"2485","Bulgaria",1960-01-01,1.215,0.358
"2486","Bulgaria",1960-02-01,1.607,0.421
"2487","Bulgaria",1960-03-01,4.204,0.244
"2488","Bulgaria",1960-04-01,9.029,0.315
"2489","Bulgaria",1960-05-01,14.28,0.351
"2490","Bulgaria",1960-06-01,18.261,0.353
"2491","Bulgaria",1960-07-01,19.831,0.333
"2492","Bulgaria",1960-08-01,21.11,0.376
"2493","Bulgaria",1960-09-01,15.26,0.202
"2494","Bulgaria",1960-10-01,14.34,0.224
"2495","Bulgaria",1960-11-01,9.475,0.449
"2496","Bulgaria",1960-12-01,6.365,0.261
"2497","Bulgaria",1961-01-01,-0.179,0.422
"2498","Bulgaria",1961-02-01,1.598,0.402
"2499","Bulgaria",1961-03-01,7.052,0.59
"2500","Bulgaria",1961-04-01,12.417,0.186
"2501","Bulgaria",1961-05-01,13.996,0.35
"2502","Bulgaria",1961-06-01,18.961,0.382
"2503","Bulgaria",1961-07-01,20.364,0.247
"2504","Bulgaria",1961-08-01,20.737,0.148
"2505","Bulgaria",1961-09-01,16.812,0.138
"2506","Bulgaria",1961-10-01,11.778,0.296
"2507","Bulgaria",1961-11-01,8.809,0.282
"2508","Bulgaria",1961-12-01,1.346,0.425
"2509","Bulgaria",1962-01-01,1.102,0.497
"2510","Bulgaria",1962-02-01,0.0449999999999999,0.462
"2511","Bulgaria",1962-03-01,4.3,0.416
"2512","Bulgaria",1962-04-01,10.104,0.281
"2513","Bulgaria",1962-05-01,16.303,0.269
"2514","Bulgaria",1962-06-01,18.316,0.567
"2515","Bulgaria",1962-07-01,21.278,0.421
"2516","Bulgaria",1962-08-01,22.638,0.145
"2517","Bulgaria",1962-09-01,17.461,0.255
"2518","Bulgaria",1962-10-01,12.149,0.339
"2519","Bulgaria",1962-11-01,9.68,0.271
"2520","Bulgaria",1962-12-01,-0.75,0.468
"2521","Bulgaria",1963-01-01,-4.669,0.633
"2522","Bulgaria",1963-02-01,0.733,0.44
"2523","Bulgaria",1963-03-01,2.867,0.148
"2524","Bulgaria",1963-04-01,9.127,0.251
"2525","Bulgaria",1963-05-01,15.118,0.392
"2526","Bulgaria",1963-06-01,19.361,0.273
"2527","Bulgaria",1963-07-01,21.82,0.421
"2528","Bulgaria",1963-08-01,22.537,0.253
"2529","Bulgaria",1963-09-01,18.292,0.353
"2530","Bulgaria",1963-10-01,11.622,0.179
"2531","Bulgaria",1963-11-01,9.212,0.384
"2532","Bulgaria",1963-12-01,0.841,0.315
"2533","Bulgaria",1964-01-01,-3.031,0.439
"2534","Bulgaria",1964-02-01,0.095,0.256
"2535","Bulgaria",1964-03-01,4.12,0.294
"2536","Bulgaria",1964-04-01,10.195,0.317
"2537","Bulgaria",1964-05-01,13.468,0.294
"2538","Bulgaria",1964-06-01,19.953,0.363
"2539","Bulgaria",1964-07-01,20.491,0.243
"2540","Bulgaria",1964-08-01,19.709,0.321
"2541","Bulgaria",1964-09-01,15.76,0.199
"2542","Bulgaria",1964-10-01,12.955,0.275
"2543","Bulgaria",1964-11-01,7.385,0.455
"2544","Bulgaria",1964-12-01,2.885,0.304
"2545","Bulgaria",1965-01-01,1.158,0.315
"2546","Bulgaria",1965-02-01,-2.845,0.29
"2547","Bulgaria",1965-03-01,4.497,0.383
"2548","Bulgaria",1965-04-01,7.688,0.193
"2549","Bulgaria",1965-05-01,13.992,0.309
"2550","Bulgaria",1965-06-01,19.317,0.429
"2551","Bulgaria",1965-07-01,21.588,0.327
"2552","Bulgaria",1965-08-01,19.162,0.101
"2553","Bulgaria",1965-09-01,18.229,0.346
"2554","Bulgaria",1965-10-01,10.508,0.282
"2555","Bulgaria",1965-11-01,6.267,0.224
"2556","Bulgaria",1965-12-01,3.786,0.4
"2557","Bulgaria",1966-01-01,-0.546,0.295
"2558","Bulgaria",1966-02-01,6.303,0.419
"2559","Bulgaria",1966-03-01,5.492,0.344
"2560","Bulgaria",1966-04-01,11.605,0.196
"2561","Bulgaria",1966-05-01,14.617,0.182
"2562","Bulgaria",1966-06-01,17.713,0.222
"2563","Bulgaria",1966-07-01,21.238,0.33
"2564","Bulgaria",1966-08-01,21.505,0.271
"2565","Bulgaria",1966-09-01,16.816,0.209
"2566","Bulgaria",1966-10-01,15.257,0.214
"2567","Bulgaria",1966-11-01,7.975,0.308
"2568","Bulgaria",1966-12-01,2.041,0.23
"2569","Bulgaria",1967-01-01,-2.304,0.341
"2570","Bulgaria",1967-02-01,-0.0290000000000001,0.282
"2571","Bulgaria",1967-03-01,5.599,0.261
"2572","Bulgaria",1967-04-01,9.674,0.164
"2573","Bulgaria",1967-05-01,15.342,0.217
"2574","Bulgaria",1967-06-01,17.543,0.177
"2575","Bulgaria",1967-07-01,21.041,0.423
"2576","Bulgaria",1967-08-01,21.634,0.305
"2577","Bulgaria",1967-09-01,17.646,0.287
"2578","Bulgaria",1967-10-01,12.852,0.147
"2579","Bulgaria",1967-11-01,7.297,0.204
"2580","Bulgaria",1967-12-01,1.719,0.287
"2581","Bulgaria",1968-01-01,-1.433,0.741
"2582","Bulgaria",1968-02-01,3.238,0.292
"2583","Bulgaria",1968-03-01,4.804,0.452
"2584","Bulgaria",1968-04-01,12.198,0.289
"2585","Bulgaria",1968-05-01,18.145,0.206
"2586","Bulgaria",1968-06-01,19.129,0.357
"2587","Bulgaria",1968-07-01,20.893,0.316
"2588","Bulgaria",1968-08-01,19.436,0.131
"2589","Bulgaria",1968-09-01,16.918,0.146
"2590","Bulgaria",1968-10-01,10.692,0.201
"2591","Bulgaria",1968-11-01,7.515,0.312
"2592","Bulgaria",1968-12-01,0.564,0.308
"2593","Bulgaria",1969-01-01,-3.619,0.644
"2594","Bulgaria",1969-02-01,1.166,0.246
"2595","Bulgaria",1969-03-01,2.392,0.532
"2596","Bulgaria",1969-04-01,8.613,0.332
"2597","Bulgaria",1969-05-01,17.469,0.167
"2598","Bulgaria",1969-06-01,18.618,0.415
"2599","Bulgaria",1969-07-01,19.23,0.224
"2600","Bulgaria",1969-08-01,20.711,0.32
"2601","Bulgaria",1969-09-01,17.533,0.175
"2602","Bulgaria",1969-10-01,11.014,0.236
"2603","Bulgaria",1969-11-01,9.071,0.311
"2604","Bulgaria",1969-12-01,2.176,0.429
"2605","Bulgaria",1970-01-01,1.357,0.393
"2606","Bulgaria",1970-02-01,2.274,0.385
"2607","Bulgaria",1970-03-01,5.674,0.24
"2608","Bulgaria",1970-04-01,11.52,0.251
"2609","Bulgaria",1970-05-01,13.458,0.211
"2610","Bulgaria",1970-06-01,18.673,0.276
"2611","Bulgaria",1970-07-01,21.35,0.363
"2612","Bulgaria",1970-08-01,20.561,0.209
"2613","Bulgaria",1970-09-01,16.456,0.305
"2614","Bulgaria",1970-10-01,10.096,0.334
"2615","Bulgaria",1970-11-01,7.452,0.237
"2616","Bulgaria",1970-12-01,2.344,0.37
"2617","Bulgaria",1971-01-01,2.247,0.282
"2618","Bulgaria",1971-02-01,1.742,0.319
"2619","Bulgaria",1971-03-01,3.962,0.265
"2620","Bulgaria",1971-04-01,9.499,0.235
"2621","Bulgaria",1971-05-01,16.096,0.256
"2622","Bulgaria",1971-06-01,18.631,0.186
"2623","Bulgaria",1971-07-01,19.641,0.355
"2624","Bulgaria",1971-08-01,21.308,0.189
"2625","Bulgaria",1971-09-01,15.183,0.252
"2626","Bulgaria",1971-10-01,9.665,0.167
"2627","Bulgaria",1971-11-01,6.12,0.21
"2628","Bulgaria",1971-12-01,2.66,0.525
"2629","Bulgaria",1972-01-01,-0.475,0.425
"2630","Bulgaria",1972-02-01,1.429,0.514
"2631","Bulgaria",1972-03-01,5.578,0.211
"2632","Bulgaria",1972-04-01,12.206,0.252
"2633","Bulgaria",1972-05-01,15.385,0.166
"2634","Bulgaria",1972-06-01,20.244,0.246
"2635","Bulgaria",1972-07-01,21.285,0.255
"2636","Bulgaria",1972-08-01,20.437,0.305
"2637","Bulgaria",1972-09-01,15.042,0.307
"2638","Bulgaria",1972-10-01,9.093,0.232
"2639","Bulgaria",1972-11-01,6.816,0.291
"2640","Bulgaria",1972-12-01,1.327,0.861
"2641","Bulgaria",1973-01-01,-1.049,0.428
"2642","Bulgaria",1973-02-01,3.148,0.312
"2643","Bulgaria",1973-03-01,2.974,0.274
"2644","Bulgaria",1973-04-01,9.571,0.245
"2645","Bulgaria",1973-05-01,15.787,0.34
"2646","Bulgaria",1973-06-01,18.147,0.12
"2647","Bulgaria",1973-07-01,20.799,0.256
"2648","Bulgaria",1973-08-01,19.483,0.218
"2649","Bulgaria",1973-09-01,17.57,0.176
"2650","Bulgaria",1973-10-01,11.542,0.297
"2651","Bulgaria",1973-11-01,4.098,0.142
"2652","Bulgaria",1973-12-01,1.09,0.341
"2653","Bulgaria",1974-01-01,-0.887,0.246
"2654","Bulgaria",1974-02-01,3.345,0.384
"2655","Bulgaria",1974-03-01,5.234,0.346
"2656","Bulgaria",1974-04-01,7.897,0.214
"2657","Bulgaria",1974-05-01,13.872,0.293
"2658","Bulgaria",1974-06-01,18.035,0.235
"2659","Bulgaria",1974-07-01,20.298,0.323
"2660","Bulgaria",1974-08-01,21.002,0.281
"2661","Bulgaria",1974-09-01,17.485,0.263
"2662","Bulgaria",1974-10-01,12.91,0.257
"2663","Bulgaria",1974-11-01,5.406,0.353
"2664","Bulgaria",1974-12-01,2.453,0.473
"2665","Bulgaria",1975-01-01,1.264,0.446
"2666","Bulgaria",1975-02-01,0.413,0.314
"2667","Bulgaria",1975-03-01,7.712,0.144
"2668","Bulgaria",1975-04-01,11.084,0.197
"2669","Bulgaria",1975-05-01,15.787,0.199
"2670","Bulgaria",1975-06-01,19.152,0.139
"2671","Bulgaria",1975-07-01,21.046,0.237
"2672","Bulgaria",1975-08-01,19.714,0.369
"2673","Bulgaria",1975-09-01,18.661,0.348
"2674","Bulgaria",1975-10-01,11.237,0.228
"2675","Bulgaria",1975-11-01,4.639,0.228
"2676","Bulgaria",1975-12-01,1.589,0.342
"2677","Bulgaria",1976-01-01,1.12,0.552
"2678","Bulgaria",1976-02-01,-1.058,0.254
"2679","Bulgaria",1976-03-01,3.226,0.124
"2680","Bulgaria",1976-04-01,10.19,0.264
"2681","Bulgaria",1976-05-01,14.439,0.335
"2682","Bulgaria",1976-06-01,17.345,0.327
"2683","Bulgaria",1976-07-01,20.023,0.341
"2684","Bulgaria",1976-08-01,17.199,0.269
"2685","Bulgaria",1976-09-01,15.532,0.197
"2686","Bulgaria",1976-10-01,11.252,0.481
"2687","Bulgaria",1976-11-01,7.401,0.116
"2688","Bulgaria",1976-12-01,1.933,0.198
"2689","Bulgaria",1977-01-01,0.428,0.357
"2690","Bulgaria",1977-02-01,6.239,0.38
"2691","Bulgaria",1977-03-01,6.649,0.105
"2692","Bulgaria",1977-04-01,9.775,0.16
"2693","Bulgaria",1977-05-01,15.347,0.164
"2694","Bulgaria",1977-06-01,18.404,0.219
"2695","Bulgaria",1977-07-01,21.164,0.28
"2696","Bulgaria",1977-08-01,20.705,0.216
"2697","Bulgaria",1977-09-01,15.489,0.18
"2698","Bulgaria",1977-10-01,10.377,0.388
"2699","Bulgaria",1977-11-01,8.696,0.166
"2700","Bulgaria",1977-12-01,-0.673,0.218
"2701","Bulgaria",1978-01-01,-0.083,0.302
"2702","Bulgaria",1978-02-01,1.896,0.25
"2703","Bulgaria",1978-03-01,6.144,0.178
"2704","Bulgaria",1978-04-01,9.364,0.216
"2705","Bulgaria",1978-05-01,13.958,0.2
"2706","Bulgaria",1978-06-01,18.652,0.195
"2707","Bulgaria",1978-07-01,20.382,0.331
"2708","Bulgaria",1978-08-01,19.306,0.365
"2709","Bulgaria",1978-09-01,15.263,0.091
"2710","Bulgaria",1978-10-01,11.273,0.182
"2711","Bulgaria",1978-11-01,4.349,0.427
"2712","Bulgaria",1978-12-01,2.566,0.29
"2713","Bulgaria",1979-01-01,-0.266,0.392
"2714","Bulgaria",1979-02-01,1.851,0.292
"2715","Bulgaria",1979-03-01,7.42,0.206
"2716","Bulgaria",1979-04-01,9.218,0.309
"2717","Bulgaria",1979-05-01,15.681,0.295
"2718","Bulgaria",1979-06-01,20.418,0.176
"2719","Bulgaria",1979-07-01,19.614,0.255
"2720","Bulgaria",1979-08-01,19.774,0.246
"2721","Bulgaria",1979-09-01,17.33,0.189
"2722","Bulgaria",1979-10-01,9.861,0.221
"2723","Bulgaria",1979-11-01,7.288,0.191
"2724","Bulgaria",1979-12-01,3.948,0.282
"2725","Bulgaria",1980-01-01,-2.888,0.423
"2726","Bulgaria",1980-02-01,0.446,0.272
"2727","Bulgaria",1980-03-01,3.822,0.139
"2728","Bulgaria",1980-04-01,8.612,0.297
"2729","Bulgaria",1980-05-01,13.369,0.159
"2730","Bulgaria",1980-06-01,18.371,0.325
"2731","Bulgaria",1980-07-01,20.849,0.344
"2732","Bulgaria",1980-08-01,19.871,0.301
"2733","Bulgaria",1980-09-01,15.767,0.216
"2734","Bulgaria",1980-10-01,12.884,0.177
"2735","Bulgaria",1980-11-01,7.036,0.275
"2736","Bulgaria",1980-12-01,2.308,0.294
"2737","Bulgaria",1981-01-01,-1.388,0.393
"2738","Bulgaria",1981-02-01,0.817,0.289
"2739","Bulgaria",1981-03-01,7.158,0.145
"2740","Bulgaria",1981-04-01,9.348,0.242
"2741","Bulgaria",1981-05-01,13.543,0.219
"2742","Bulgaria",1981-06-01,20.512,0.235
"2743","Bulgaria",1981-07-01,20.174,0.353
"2744","Bulgaria",1981-08-01,19.965,0.143
"2745","Bulgaria",1981-09-01,17.227,0.158
"2746","Bulgaria",1981-10-01,13.602,0.223
"2747","Bulgaria",1981-11-01,4.61,0.389
"2748","Bulgaria",1981-12-01,3.493,0.203
"2749","Bulgaria",1982-01-01,-0.373,0.515
"2750","Bulgaria",1982-02-01,-0.65,0.242
"2751","Bulgaria",1982-03-01,4.081,0.13
"2752","Bulgaria",1982-04-01,8.401,0.152
"2753","Bulgaria",1982-05-01,15.319,0.344
"2754","Bulgaria",1982-06-01,19.391,0.249
"2755","Bulgaria",1982-07-01,19.885,0.399
"2756","Bulgaria",1982-08-01,20.449,0.152
"2757","Bulgaria",1982-09-01,18.98,0.191
"2758","Bulgaria",1982-10-01,12.419,0.234
"2759","Bulgaria",1982-11-01,4.991,0.366
"2760","Bulgaria",1982-12-01,4.475,0.346
"2761","Bulgaria",1983-01-01,2.54,0.448
"2762","Bulgaria",1983-02-01,0.907,0.474
"2763","Bulgaria",1983-03-01,6.485,0.174
"2764","Bulgaria",1983-04-01,12.061,0.237
"2765","Bulgaria",1983-05-01,16.57,0.325
"2766","Bulgaria",1983-06-01,17.468,0.393
"2767","Bulgaria",1983-07-01,21.23,0.307
"2768","Bulgaria",1983-08-01,19.585,0.309
"2769","Bulgaria",1983-09-01,17.044,0.326
"2770","Bulgaria",1983-10-01,10.673,0.315
"2771","Bulgaria",1983-11-01,3.778,0.224
"2772","Bulgaria",1983-12-01,1.481,0.351
"2773","Bulgaria",1984-01-01,2.427,0.344
"2774","Bulgaria",1984-02-01,1.232,0.386
"2775","Bulgaria",1984-03-01,3.48,0.248
"2776","Bulgaria",1984-04-01,8.146,0.228
"2777","Bulgaria",1984-05-01,15.892,0.289
"2778","Bulgaria",1984-06-01,18.155,0.249
"2779","Bulgaria",1984-07-01,19.924,0.382
"2780","Bulgaria",1984-08-01,19.134,0.224
"2781","Bulgaria",1984-09-01,18.441,0.216
"2782","Bulgaria",1984-10-01,14.372,0.276
"2783","Bulgaria",1984-11-01,6.627,0.189
"2784","Bulgaria",1984-12-01,1.126,0.391
"2785","Bulgaria",1985-01-01,-2.398,0.423
"2786","Bulgaria",1985-02-01,-3.92,0.267
"2787","Bulgaria",1985-03-01,3.069,0.354
"2788","Bulgaria",1985-04-01,11.48,0.344
"2789","Bulgaria",1985-05-01,17.136,0.285
"2790","Bulgaria",1985-06-01,18.322,0.394
"2791","Bulgaria",1985-07-01,20.761,0.33
"2792","Bulgaria",1985-08-01,21.532,0.251
"2793","Bulgaria",1985-09-01,16.697,0.232
"2794","Bulgaria",1985-10-01,10.098,0.162
"2795","Bulgaria",1985-11-01,6.384,0.169
"2796","Bulgaria",1985-12-01,4.086,0.338
"2797","Bulgaria",1986-01-01,2.051,0.375
"2798","Bulgaria",1986-02-01,-0.558,0.478
"2799","Bulgaria",1986-03-01,4.491,0.362
